user_id,active_month,avg_month_logins_amount,days_since_last_login,frecuency_score_last_active_month,is_churn,avg_month_fiat_payment_volumen,avg_month_fiat_payment_tx_amount,avg_month_crypto_payment_volumen,avg_month_earn_volumen,avg_month_earn_tx_amount,avg_month_fiat_cashin_volumen,avg_month_fiat_cashin_tx_amount,avg_month_crypto_cashin_volumen,avg_month_crypto_cashin_tx_amount,avg_month_fiat_cashout_volumen,avg_month_fiat_cashout_tx_amount,avg_month_crypto_cashout_volumen,avg_month_crypto_cashout_tx_amount,total_avg_tx_count,is_engaged
user_00590,7,7.6,148,0.0,0,29.89,2,0.0,0.01,13,27.23,1,0.0,0,1.19,0,0.0,0,16,True
user_00593,2,2.0,318,14.41,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2,True
user_00595,2,3.7,171,32.82,1,0.0,1,0.0,0.0,0,2.28,0,0.0,0,2.03,0,0.0,0,1,True
user_00596,3,5.1,163,95.1,1,0.0,0,4.14,0.0,0,1.15,0,0.0,0,1.09,0,0.0,0,0,True
user_00611,4,18.3,7,189.67,1,147.11,17,17.63,0.02,5,267.83,21,0.0,0,84.25,10,0.0,0,53,True
user_00616,4,7.1,69,74.08,1,14.73,2,13.37,0.39,33,61.38,2,0.0,0,49.68,6,0.0,1,44,True
user_00618,3,4.4,104,10.08,1,0.0,0,1.07,0.0,0,1.07,0,0.0,0,0.0,0,1.05,1,1,True
user_00625,12,5.7,278,0.0,0,325.45,7,0.0,0.81,17,335.84,2,0.0,1,16.82,0,0.0,0,27,True
user_00628,4,15.3,1,0.0,0,12.27,3,0.03,0.02,5,160.65,14,0.0,0,155.51,16,0.0,0,38,True
user_00629,5,9.2,109,16.35,1,0.15,0,7.92,0.0,0,0.58,0,0.0,0,9.93,6,0.0,1,7,True
user_00630,4,7.2,3,0.0,0,0.0,0,0.0,0.0,0,61.2,13,0.0,0,61.66,3,0.0,1,17,True
user_00641,5,5.0,4,0.0,0,0.0,0,0.0,1.4,4,67.52,0,0.0,1,0.0,0,0.0,1,6,True
user_00644,2,1.8,322,43.93,1,0.0,0,0.0,0.0,6,25.16,1,0.0,0,26.98,1,0.0,0,8,True
user_00647,12,5.9,27,2.64,1,0.0,0,0.28,0.0,0,0.25,1,0.0,0,0.0,0,0.0,0,1,True
user_00651,5,13.0,105,0.0,1,0.0,1,13167.03,0.32,1,40021.18,138,685.89,0,23970.68,33,15342.77,13,186,True
user_00653,3,4.1,98,113.11,1,0.0,0,1361.84,0.0,0,1541.72,4,0.0,0,209.44,0,1161.92,2,6,True
user_00654,5,10.7,238,12.44,1,0.0,1,397.01,0.32,1,97.25,1,0.0,0,69.0,0,0.0,0,3,True
user_00655,3,8.8,55,717.68,1,0.0,0,0.0,0.0,0,1454.17,295,0.0,0,1577.64,23,0.0,0,318,True
user_00656,2,1.8,158,27.49,1,0.0,0,8.73,0.0,0,4.49,0,0.0,0,4.51,1,0.0,1,2,True
user_00657,3,6.3,161,0.0,1,10.43,0,0.0,0.0,0,27.91,0,0.0,0,18.09,2,0.0,0,2,True
user_00658,5,8.4,2,0.0,0,0.0,1,0.88,0.0,0,71.86,10,0.0,1,80.33,22,0.0,0,34,True
user_00661,4,2.8,1,0.0,0,0.0,0,2.11,0.0,0,0.93,0,0.0,0,1.2,1,0.0,0,1,True
user_00667,2,2.7,316,92.48,1,0.0,0,27.08,0.0,0,0.0,0,24.63,0,24.31,1,0.0,0,1,True
user_00668,4,14.5,1,0.0,0,9.3,3,4.86,0.06,7,93.7,12,0.0,0,80.11,10,0.0,0,32,True
user_00683,4,7.6,1,0.0,0,19.51,3,0.0,0.79,11,149.17,4,0.0,0,88.96,7,0.0,1,26,True
user_00688,3,1.8,8,4.33,1,1.78,0,0.0,0.0,0,46.58,1,0.0,1,12.86,0,0.0,0,2,True
user_00690,7,10.9,142,6.28,1,0.0,0,0.0,0.0,0,684.75,14,0.0,0,586.93,30,0.0,0,44,True
user_00697,2,1.9,275,22.18,1,0.0,0,0.0,0.0,0,0.41,0,0.0,0,0.0,0,0.0,0,0,True
user_00699,4,6.9,4,0.0,0,3.66,0,157.62,0.0,0,88.55,3,0.0,0,71.99,3,0.0,1,7,True
user_00700,2,1.0,291,12.65,1,0.0,0,0.0,0.0,0,0.18,0,0.0,0,0.0,1,0.0,0,1,True
user_00701,2,0.9,158,19.13,1,0.0,1,0.38,0.0,0,0.0,0,0.0,0,0.33,0,0.0,1,2,True
user_00702,2,3.0,218,4.44,1,0.0,0,1.15,0.0,0,0.59,1,0.0,0,0.63,0,0.0,0,1,True
user_00704,4,5.7,45,0.0,0,5.19,2,3.68,0.09,9,15.08,1,0.0,0,8.62,1,0.0,0,13,True
user_00705,3,7.1,130,31.02,1,0.0,0,1.96,0.01,10,15.51,0,0.0,0,15.91,4,0.0,0,14,True
user_00707,3,6.3,109,45.22,1,0.0,0,0.0,0.0,0,656.18,39,0.0,0,715.7,5,0.0,0,44,True
user_00708,3,1.7,276,8.65,1,0.0,1,0.16,0.0,0,0.25,0,0.0,0,0.11,0,0.14,0,1,True
user_00711,9,7.2,48,0.0,0,0.36,0,461.45,0.0,0,160.96,4,423.2,2,343.65,4,198.07,4,14,True
user_00712,3,2.0,12,19.57,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,2,True
user_00717,2,2.9,49,12.89,1,0.0,0,0.0,0.0,0,5.23,0,0.0,0,5.42,1,0.0,0,1,True
user_00718,8,6.6,1,0.0,0,0.0,1,0.25,0.62,16,133.56,3,0.0,0,117.91,2,0.0,0,22,True
user_00722,13,1.9,271,0.0,0,17.26,0,0.0,0.04,16,26.79,0,0.0,0,13.44,1,0.0,1,18,True
user_00726,2,0.9,283,9.41,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_00728,2,5.3,142,14.78,1,0.0,0,1.22,0.0,1,0.0,0,0.0,1,1.15,1,0.0,0,3,True
user_00729,11,12.2,5,0.0,0,2.48,0,0.0,0.0,0,676.81,55,0.0,0,697.99,18,0.0,0,73,True
user_00738,6,11.3,22,18.63,1,5.52,0,1.7,0.05,0,166.84,16,0.0,0,135.15,4,0.0,0,20,True
user_00739,3,5.3,6,7.89,1,1.14,0,16.31,0.05,3,11.08,1,0.0,0,11.28,2,0.0,0,6,True
user_00743,2,12.4,281,219.47,1,243.44,14,0.0,0.0,0,316.4,9,0.0,0,64.83,3,0.0,0,26,True
user_00747,6,1.2,15,0.0,0,0.0,0,0.21,0.0,17,0.36,1,0.0,1,0.0,0,0.0,0,19,True
user_00750,5,2.9,166,12.55,1,0.42,0,0.0,0.0,1,1.13,0,0.0,0,0.63,0,0.0,0,1,True
user_00752,2,1.9,275,5.18,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_00753,2,1.8,110,5.99,1,0.0,0,2.51,0.0,1,0.67,1,0.0,0,0.7,1,0.0,0,3,True
user_00758,2,1.7,154,5.02,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,3,True
user_00764,4,25.7,108,163.96,1,34.13,8,0.06,0.0,0,1299.42,66,0.0,0,1288.55,99,0.0,0,173,True
user_00766,2,1.0,71,4.59,1,0.0,0,0.0,0.0,0,0.08,0,0.0,0,0.07,0,0.0,0,0,True
user_00772,3,5.2,298,131.17,1,165.88,6,0.0,0.0,0,206.0,2,0.0,0,22.44,2,0.0,0,10,True
user_00774,4,1.1,249,10.6,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,2,True
user_00778,11,17.6,19,0.0,0,610.52,30,1417.92,0.0,1,828.55,7,670.07,3,490.28,11,237.83,4,56,True
user_00782,2,0.9,259,4.89,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,2,True
user_00783,5,3.2,1,0.0,0,0.0,0,46.36,0.0,0,37.2,1,0.0,0,0.0,0,43.96,0,1,True
user_00789,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2,True
user_00790,12,3.4,258,0.0,0,38.15,0,0.0,0.03,17,40.22,0,0.0,0,0.76,0,0.0,1,18,True
user_00793,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_00795,4,8.9,3,0.0,0,0.0,0,512.52,0.0,0,380.37,2,146.42,2,148.06,2,334.69,1,7,True
user_00800,6,7.5,1,0.0,0,0.0,0,34.69,0.0,0,33.76,0,0.0,0,0.0,1,0.0,0,1,True
user_00801,3,1.1,35,5.1,1,1.6,0,2.03,0.0,0,3.84,0,0.0,0,0.0,0,0.0,0,0,True
user_00806,2,3.3,146,3.28,1,0.0,0,1.81,0.0,0,0.43,0,0.0,0,1.5,2,0.0,0,2,True
user_00807,2,1.1,161,4.65,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_00809,12,9.8,304,0.0,0,43.89,2,0.0,0.02,16,45.17,2,0.0,0,0.0,1,0.0,0,21,True
user_00816,2,5.2,170,60.74,1,0.0,0,235.96,0.0,0,328.46,1,445.36,1,111.42,0,835.02,1,3,True
user_00817,8,12.1,2,0.0,0,0.0,0,0.0,0.0,0,1208.09,14,0.0,0,1211.79,15,0.0,0,29,True
user_00821,4,11.6,7,38.06,1,0.0,1,640.96,0.0,0,928.5,2,256.1,1,294.18,1,889.28,1,6,True
user_00826,4,1.9,21,4.45,1,0.0,0,14.72,0.0,0,0.25,1,14.57,0,13.67,0,0.0,0,1,True
user_00827,2,2.1,244,9.33,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_00828,4,6.1,19,17.53,1,0.0,0,0.0,0.0,1,10.11,0,0.0,0,10.74,0,0.0,0,1,True
user_00832,2,8.8,276,75.67,1,0.0,0,0.0,0.0,0,2777.17,39,0.0,1,2530.87,17,0.0,0,57,True
user_00834,3,0.9,249,5.1,1,0.0,1,0.0,0.0,0,0.3,1,0.0,0,0.0,1,0.0,0,3,True
user_00836,2,1.0,88,8.12,1,0.0,0,0.69,0.0,1,0.76,0,0.0,1,1.32,0,0.0,0,2,True
user_00854,4,7.5,4,0.0,0,16.65,2,0.0,0.0,0,258.65,2,0.0,0,214.3,6,0.0,1,11,True
user_00856,2,0.9,302,5.11,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_00857,4,4.6,6,0.0,0,0.0,0,0.84,0.03,3,19.78,2,0.0,0,22.51,3,0.0,0,8,True
user_00866,7,5.4,3,0.0,0,0.0,0,3.35,0.0,1,0.0,0,3.66,3,3.63,1,0.0,0,5,True
user_00867,3,8.5,190,22.43,1,0.0,1,31.61,0.01,0,17.13,2,0.0,0,19.53,3,0.0,1,7,True
user_00876,2,8.8,289,345.91,1,0.0,0,0.0,0.0,1,1721.1,63,0.0,0,1370.86,23,0.0,1,88,True
user_00877,2,1.1,65,5.11,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,2,True
user_00879,9,13.1,00:00:00,0.0,0,16.51,0,0.0,0.0,0,283.74,32,0.0,0,269.01,14,0.0,0,46,True
user_00883,13,18.1,00:00:00,0.0,0,47.17,3,0.1,1.57,15,685.51,7,0.0,0,626.41,37,0.0,0,62,True
user_00884,5,2.1,14,132.08,1,0.0,0,1842.76,0.0,1,1872.99,2,0.0,0,0.0,0,1652.52,3,6,True
user_00885,6,16.5,98,189.31,1,0.0,0,1224.4,0.0,0,2820.1,20,250.5,1,2046.03,15,1129.69,7,43,True
user_00891,2,1.0,220,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,2,True
user_00893,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_00894,2,2.3,321,40.4,1,0.0,0,26.02,0.0,0,1.87,0,25.05,1,24.3,1,0.0,0,2,True
user_00895,12,6.8,33,0.0,0,0.0,0,0.0,0.06,5,80.26,3,0.0,0,76.8,6,0.0,1,15,True
user_00896,3,15.7,286,72.93,1,0.0,0,52.36,0.0,1,40.05,1,0.0,0,26.01,1,0.0,0,3,True
user_00899,2,2.7,280,7.73,1,84.5,2,0.0,0.0,0,130.7,2,0.0,0,50.98,2,0.0,1,7,True
user_00901,2,2.8,204,23.93,1,0.0,0,0.0,0.0,0,3.33,1,0.0,0,3.65,0,0.0,0,1,True
user_00905,5,3.0,203,5.35,1,0.0,0,0.0,0.0,1,28.89,1,0.0,1,31.79,4,0.0,0,7,True
user_00906,3,1.7,170,8.88,1,0.0,1,0.0,0.0,0,52.85,0,0.0,0,54.62,0,0.0,1,2,True
user_00907,4,6.6,6,0.0,0,12.84,2,0.42,0.03,4,41.96,3,0.0,0,27.88,6,0.0,0,15,True
user_00912,2,2.1,307,4.06,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,2,True
user_00915,7,8.3,00:00:00,0.0,0,13.04,2,0.07,0.0,0,53.62,5,0.0,0,32.14,5,0.0,0,12,True
user_00918,2,1.0,245,8.99,1,0.0,0,0.0,0.0,1,0.94,0,0.0,0,0.0,0,0.0,0,1,True
user_00919,2,2.0,189,5.44,1,0.0,0,1.19,0.0,0,0.0,1,0.0,1,0.41,0,0.0,0,2,True
user_00920,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,3,True
user_00922,2,2.2,188,4.79,1,0.0,0,0.45,0.0,0,0.0,1,0.0,1,0.45,1,0.0,0,3,True
user_00924,13,2.8,148,0.0,0,32.67,0,0.0,0.01,17,39.42,1,0.0,0,12.31,0,0.0,0,18,True
user_00926,2,,,0.0,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,3,True
user_00929,2,1.8,77,3.82,1,0.0,1,1.06,0.0,0,0.01,0,0.0,0,0.31,0,0.0,1,2,True
user_00937,4,1.9,14,56.03,1,0.0,0,2.12,0.0,0,0.0,0,2.3,2,2.19,2,0.0,1,5,True
user_00938,2,1.1,322,11.03,1,0.0,0,0.0,0.0,0,6.62,1,0.0,0,0.0,0,0.0,0,1,True
user_00940,11,7.0,4,0.0,0,9.31,0,0.0,11.11,17,284.45,18,0.0,0,192.93,3,0.0,1,39,True
user_00946,3,5.1,213,204.73,1,0.0,0,0.0,0.0,0,3298.43,16,0.0,1,3105.66,13,0.0,0,30,True
user_00947,3,4.1,269,28.43,1,0.0,0,0.0,0.0,0,8.7,1,0.0,0,8.53,0,0.0,0,1,True
user_00948,2,0.8,148,4.55,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,2,True
user_00951,6,2.9,43,0.0,0,0.0,0,0.0,0.01,15,0.07,0,0.0,0,0.0,0,0.0,0,15,True
user_00952,2,2.9,132,27.69,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_00954,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_00955,5,5.4,3,0.0,0,0.0,0,0.5,0.0,0,0.09,0,0.0,0,0.07,1,0.0,1,2,True
user_00957,3,2.7,271,5.71,1,0.0,0,0.09,0.0,0,0.38,0,0.0,0,0.29,0,0.0,0,0,True
user_00962,2,5.7,339,6.92,1,664.21,36,0.0,0.0,0,672.14,19,0.0,0,4.95,1,0.0,0,56,True
user_00966,9,9.5,1,0.0,0,38.68,9,0.78,0.03,51,59.07,8,0.0,0,10.4,1,0.0,0,69,True
user_00967,7,10.6,2,0.0,0,9.56,1,2.78,0.41,29,81.43,5,0.0,0,65.1,2,0.0,0,37,True
user_00968,2,0.9,210,5.44,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,2,True
user_00969,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,2,True
user_00974,7,5.0,165,0.0,0,0.0,0,0.24,0.0,23,0.07,0,0.0,0,0.13,0,0.0,0,23,True
user_00979,4,14.1,2,0.0,0,137.87,17,36.05,0.78,12,235.34,5,0.0,0,60.8,3,3.63,0,37,True
user_00980,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_00982,2,2.9,114,4.03,1,0.01,0,1.81,0.0,0,0.01,0,0.0,0,1.77,0,0.0,0,0,True
user_00983,3,1.0,155,5.77,1,0.0,0,0.28,0.0,1,0.0,0,0.0,0,0.29,0,0.0,0,1,True
user_00985,3,7.5,264,5.24,1,219.36,10,0.0,0.62,6,226.64,3,0.0,1,2.91,0,0.0,1,21,True
user_00986,9,17.3,95,11.4,1,439.19,7,2.5,1.05,9,2113.45,73,0.0,1,1719.54,40,0.0,1,131,True
user_00992,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_00993,3,3.2,6,15.62,1,1.47,0,0.37,0.0,2,4.13,1,0.0,0,2.99,1,0.0,1,5,True
user_00998,2,2.0,62,5.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,3,True
user_01000,3,4.1,36,3.99,1,11.74,2,0.0,1.52,5,223.39,1,0.0,0,218.38,5,0.0,1,14,True
user_01001,2,,,0.0,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,2,True
user_01009,3,5.4,102,19.77,1,0.0,0,1.59,0.0,0,0.0,0,0.0,0,1.56,2,0.0,1,3,True
user_01014,2,2.7,94,67.74,1,0.71,1,0.0,0.0,0,46.79,8,0.0,0,44.54,9,0.0,0,18,True
user_01017,7,13.1,2,0.0,0,0.6,0,4.75,0.04,52,18.03,1,0.0,1,15.78,0,0.35,0,54,True
user_01019,2,2.0,174,4.99,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_01022,3,1.9,95,34.78,1,0.0,0,1.79,0.0,3,1.73,0,0.0,0,1.23,0,0.0,0,3,True
user_01025,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_01029,2,9.9,299,4.18,1,263.07,10,0.44,0.0,0,310.1,7,0.0,0,30.44,1,0.0,0,18,True
user_01032,3,4.8,294,6.67,1,67.14,7,0.0,0.0,1,86.46,1,0.0,1,22.52,1,0.0,0,11,True
user_01033,3,5.5,277,17.57,1,228.28,12,8.64,0.02,1,285.68,7,0.0,0,7.64,1,0.0,0,21,True
user_01034,2,3.7,87,3.04,1,0.0,0,0.0,0.0,0,12.94,2,0.0,0,14.4,1,0.0,1,4,True
user_01035,8,6.5,178,0.0,0,0.0,0,0.62,0.0,15,0.0,0,0.0,0,0.1,0,0.0,0,15,True
user_01037,2,1.9,60,24.93,1,0.0,0,0.53,0.0,0,0.0,1,0.0,0,0.5,0,0.0,1,2,True
user_01040,6,6.1,1,0.0,0,16.43,2,400.77,0.16,4,933.98,14,0.0,0,637.82,11,240.6,1,32,True
user_01042,2,0.9,147,4.39,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,4,True
user_01043,6,13.3,9,40.06,1,8.73,2,1.24,0.0,1,9.94,0,0.0,0,0.0,1,0.0,1,5,True
user_01044,7,18.1,119,0.0,1,0.15,0,3.69,1.28,0,57383.39,17,0.0,0,47743.32,20,3.38,1,38,True
user_01051,2,2.1,309,17.33,1,0.0,0,0.0,0.0,1,2.16,0,0.0,0,2.22,0,0.0,0,1,True
user_01053,3,2.1,127,3.85,1,0.0,0,485.79,0.0,1,456.72,3,0.0,0,0.0,0,484.87,0,4,True
user_01056,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2,True
user_01057,3,5.4,267,106.04,1,0.0,1,259.23,0.0,0,264.76,3,50.16,0,0.0,0,314.6,2,6,True
user_01059,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_01060,3,5.5,197,10.78,1,0.0,0,0.0,0.02,11,309.98,1,0.0,0,319.83,2,0.0,0,14,True
user_01062,2,1.9,272,3.92,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_01063,6,8.7,3,0.0,0,74.27,5,387.08,0.0,0,37.11,1,443.16,2,318.19,7,95.44,1,16,True
user_01064,2,2.1,86,4.12,1,0.0,0,0.0,0.0,0,0.78,0,0.0,0,0.0,0,0.0,1,1,True
user_01067,3,3.5,304,3.89,1,24.15,0,0.0,0.0,0,29.53,0,0.0,0,7.24,1,0.0,0,1,True
user_01068,2,3.4,337,9.34,1,0.0,1,0.22,0.0,3,0.8,1,0.0,0,0.53,2,0.0,0,7,True
user_01070,5,7.5,00:00:00,0.0,0,0.51,0,88.71,0.0,0,68.01,7,56.4,1,87.71,9,25.11,0,17,True
user_01071,3,9.2,205,368.62,1,0.0,0,521.39,0.0,0,264.42,2,0.0,0,245.93,2,0.0,0,4,True
user_01077,3,4.8,77,9.96,1,0.0,0,4.99,0.0,0,2.56,0,0.0,0,2.34,1,0.0,0,1,True
user_01080,4,3.0,254,5.37,1,22.42,1,17.24,0.0,0,25.39,2,11.54,1,15.26,1,0.0,0,5,True
user_01084,4,3.0,1,0.0,0,2.33,0,0.0,2.0,13,792.97,2,0.0,0,473.36,2,0.0,0,17,True
user_01086,4,11.6,1,0.0,0,1.03,0,0.0,0.0,0,56.66,9,0.0,0,58.44,16,0.0,0,25,True
user_01091,13,23.8,00:00:00,0.0,0,86.68,5,0.06,0.9,9,534.89,21,0.0,0,420.37,46,0.0,0,81,True
user_01101,3,5.4,58,5.35,1,0.26,0,0.0,0.0,1,1.39,0,0.0,0,1.19,0,0.0,0,1,True
user_01103,11,7.7,15,0.0,0,85.14,2,0.5,0.0,3,115.73,2,0.0,1,37.19,6,0.0,0,14,True
user_01104,12,20.8,5,0.0,0,345.89,23,0.07,0.0,0,1096.38,7,0.0,0,872.98,7,0.0,0,37,True
user_01110,3,9.5,87,126.23,1,0.0,0,10.17,0.0,0,106.1,5,0.0,0,102.87,6,8.42,0,11,True
user_01112,2,1.0,262,7.1,1,0.0,1,0.0,0.0,0,0.42,0,0.0,1,0.45,0,0.0,0,2,True
user_01117,2,2.9,55,9.57,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,2,True
user_01118,13,3.7,270,0.0,0,97.22,3,0.0,0.1,16,101.43,0,0.0,1,3.72,0,0.0,0,20,True
user_01119,2,13.4,53,69.72,1,0.0,0,0.0,0.0,0,372.36,4,0.0,0,359.75,12,0.0,0,16,True
user_01122,13,7.9,51,0.0,0,0.0,0,7.04,0.09,15,7.58,0,0.0,0,0.62,0,6.77,0,15,True
user_01124,2,1.9,163,8.87,1,0.0,1,0.42,0.0,0,0.0,0,0.0,0,0.42,0,0.0,0,1,True
user_01127,2,1.1,309,5.44,1,0.0,0,0.0,0.0,0,25.62,1,0.0,1,24.3,0,0.0,0,2,True
user_01134,9,17.0,1,0.0,0,14.28,0,1212.6,0.0,1,1603.53,12,457.29,1,354.56,12,1462.8,5,31,True
user_01136,4,8.0,3,0.0,0,21.72,7,0.0,0.0,1,418.12,5,0.0,0,361.86,9,0.0,0,22,True
user_01137,8,15.6,19,3.1,1,0.0,0,1.83,0.0,2,1.62,1,0.0,0,0.0,0,1.33,0,3,True
user_01139,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_01140,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_01144,4,2.2,226,41.98,1,0.0,1,3.05,0.0,0,0.0,1,3.37,0,3.3,0,0.0,0,2,True
user_01151,4,11.0,3,0.0,0,15.0,3,2.81,0.0,0,235.22,11,2.93,0,225.23,13,0.0,1,28,True
user_01153,2,1.1,119,5.62,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_01154,5,20.4,00:00:00,0.0,0,16.53,10,0.0,0.0,0,1261.64,37,0.0,0,1243.27,41,0.0,0,88,True
user_01159,2,0.9,322,5.33,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,2,True
user_01160,5,2.3,223,7.88,1,0.0,0,0.0,0.0,1,6.57,1,0.0,0,6.14,1,0.0,0,3,True
user_01161,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,2,True
user_01163,8,5.8,178,0.0,0,0.0,1,1.94,0.0,17,1.12,0,0.0,0,1.45,0,0.0,0,18,True
user_01166,2,2.1,332,4.04,1,73.05,1,0.0,0.0,0,89.19,0,0.0,0,21.18,0,0.0,0,1,True
user_01169,2,1.0,227,5.25,1,0.0,0,32.9,0.0,0,32.2,0,0.0,0,0.0,1,30.48,0,1,True
user_01171,3,12.3,255,40.08,1,21.24,1,123.75,1.05,7,291.65,4,0.0,0,109.57,1,120.2,0,13,True
user_01173,2,1.2,153,6.13,1,0.0,1,0.0,0.0,0,20.08,0,0.0,0,20.84,1,0.0,0,2,True
user_01180,3,4.6,118,11.58,1,0.0,0,0.0,0.0,0,1592.38,2,0.0,0,1553.48,1,0.0,1,4,True
user_01186,3,5.3,10,323.77,1,0.0,1,12.26,0.0,1,1.26,1,0.0,1,13.41,6,0.0,1,11,True
user_01187,2,3.0,272,5.13,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_01189,3,2.9,271,4.87,1,32.25,0,0.0,0.0,1,37.74,1,0.0,0,2.64,0,0.0,0,2,True
user_01192,2,2.4,56,9.99,1,0.0,0,14.17,0.0,0,0.0,0,11.41,0,13.44,1,0.0,1,2,True
user_01196,3,3.1,244,10.45,1,0.0,0,9.68,0.0,0,0.0,0,9.71,0,8.93,0,0.0,0,0,True
user_01201,5,9.6,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,180.67,0,0.0,0,0.0,0,0,True
user_01202,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_01206,2,1.1,78,4.55,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_01209,3,3.4,311,5.8,1,17.4,2,0.0,0.0,0,43.64,1,0.0,0,24.96,0,0.0,0,3,True
user_01211,2,4.8,77,10.99,1,0.0,0,0.0,0.0,0,0.15,0,0.0,1,0.16,0,0.0,0,1,True
user_01215,3,13.2,297,5.92,1,0.0,0,0.51,0.0,0,0.39,1,0.0,0,0.2,0,0.0,1,2,True
user_01216,2,2.0,189,3.55,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_01218,2,8.0,159,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_01219,2,3.1,152,9.01,1,0.0,0,0.0,0.0,1,0.0,0,11.22,0,0.0,0,11.24,0,1,True
user_01222,5,7.3,172,10.38,1,0.0,0,0.0,0.43,4,120.64,1,0.0,0,129.49,6,0.0,1,12,True
user_01229,2,2.4,271,9.13,1,59.64,3,0.0,0.0,0,77.39,4,0.0,1,25.69,1,0.0,0,9,True
user_01232,3,6.1,288,4.74,1,147.87,6,0.0,0.27,2,128.04,3,0.0,0,1.17,0,0.0,1,12,True
user_01234,3,1.7,259,9.55,1,0.0,1,0.0,0.0,0,1.75,0,0.0,1,1.69,0,0.0,0,2,True
user_01239,3,1.0,96,5.76,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
